ttyp1419	610116011	001	0
ttyp1421	610116025	001	0
ttyp1422	610116027	001	0
ttyp1424	610116000	001	0
ttyp1425	610101605	001	0
ttyp1426	610116024	001	0
ttyp1427	610116007	001	0
ttyp1428	610116000	001	0
ttyp1431	610124011	001	0
ttyp1432	610116010	001	0
ttyp1433	610122005	001	0
ttyp1434	610122005	001	0
ttyp1435	610122004	001	0
ttyp1436	610122007	001	0
ttyp1437	610122006	001	0
ttyp1440	610124006	001	0
ttyp1441	610122004	001	0
ttyp1442	610122013	001	0
ttyp1443	610122008	001	0
ttyp1444	610122009	001	0
ttyp1445	610122010	001	0
ttyp1446	610122003	001	0
ttyp1447	610122003	001	0
ttyp1448	610122006	001	0
ttyp1449	610122007	001	0
ttyp1450	610122602	001	0
ttyp1451	610126000	001	0
ttyp1452	610126000	001	0
ttyp1453	610126000	001	0
ttyp1455	610126000	001	0
ttyp1456	610126000	001	0
ttyp1457	610114002	001	0
ttyp1458	610126000	001	0
ttyp1459	610122010	001	0
ttyp1351	610301023	001	0
ttyp1461	610122602	001	0
ttyp1462	610122014	001	0
ttyp1463	610122015	001	0
ttyp1464	610122009	001	0
ttyp1465	610122008	001	0
ttyp1466	610122003	001	0
ttyp1467	610122002	001	0
ttyp1468	610114005	001	0
ttyp1470	610124002	001	0
ttyp1471	610114006	001	0
ttyp1472	610124005	001	0
ttyp1473	610124009	001	0
ttyp1474	610126019	001	0
ttyp1475	610126002	001	0
ttyp1477	610124012	001	0
ttyp3831	610101088	001	0
ttyp1481	610124012	001	0
ttyp1483	610124015	001	0
ttyp3817	610101088	001	0
ttyp1487	610116014	001	0
ttyp1488	610124012	001	0
ttyp1489	610125009	001	0
ttyp1490	610124002	001	0
ttyp1491	610114006	001	0
ttyp3854	610929002	001	0
ttyp1343	610701007	001	0
ttyp1494	610114008	001	0
ttyp1841	610426001	001	0
ttyp1840	610922007	001	0
ttyp1204	610424012	001	0
ttyp1499	610114004	001	0
ttyp1500	610125002	001	0
ttyp1501	610125018	004	0
ttyp1502	610125013	001	0
ttyp1503	610125010	001	0
ttyp1504	610125002	001	0
ttyp1505	610124004	001	0
ttyp1155	610101090	001	0
ttyp1508	610101101	001	0
ttyp1749	610728013	001	0
ttyp1512	610101082	001	0
ttyp1513	610101082	001	0
ttyp1514	610101075	001	0
ttyp1515	610101069	001	0
ttyp1516	610101101	001	0
ttyp1517	610101102	001	0
ttyp1518	610101095	001	0
ttyp1519	610101086	001	0
ttyp1521	610101082	001	0
ttyp1522	610101081	001	0
ttyp1625	610101093	001	0
ttyp1525	610821005	001	0
ttyp1527	610101091	001	0
ttyp1530	610101094	001	0
ttyp1531	610101141	001	0
ttyp1068	610728007	001	0
ttyp1535	610101063	001	0
ttyp1538	610101088	001	0
ttyp1539	610101087	001	0
ttyp1540	610101104	001	0
ttyp1541	610101101	001	0
ttyp1542	610101102	001	0
ttyp1544	610101149	001	0
ttyp1545	610101071	001	0
ttyp1546	610101066	001	0
ttyp1547	610101077	001	0
ttyp1081	610728014	001	0
ttyp1740	610728008	001	0
ttyp1009	610726002	001	0
ttyp1556	610101063	001	0
ttyp1008	610724005	001	0
ttyp1562	610101069	001	0
ttyp1721	610922004	001	0
ttyp1564	610101073	001	0
ttyp1565	610101077	001	0
ttyp1569	610101079	001	0
ttyp1570	610101128	001	0
ttyp1571	610101087	001	0
ttyp1574	610101066	001	0
ttyp1577	610101065	001	0
ttyp1578	610101150	001	0
ttyp1579	610101065	001	0
ttyp1580	610101124	001	0
ttyp1583	610101136	001	0
ttyp1584	610101126	001	0
ttyp1586	610101122	001	0
ttyp1146	610728010	001	0
ttyp1589	610101139	001	0
ttyp1593	610101113	001	0
ttyp1594	610101607	001	0
ttyp1597	610116002	001	0
ttyp1601	610101605	001	0
ttyp1114	610728012	001	0
ttyp1605	610101129	001	0
ttyp1606	610101122	001	0
ttyp1608	610116027	001	0
ttyp1610	610116001	001	0
ttyp1614	610101058	001	0
ttyp1615	610101089	001	0
ttyp1510	610525006	001	0
ttyp1619	610101128	001	0
ttyp1620	610101130	001	0
ttyp1621	610101060	001	0
ttyp1622	610101058	001	0
ttyp2593	610323011	001	0
ttyp1624	610101137	001	0
ttyp1511	610726012	001	0
ttyp1626	610101058	001	0
ttyp1627	610101135	001	0
ttyp1524	610101093	001	0
ttyp1631	610101059	001	0
ttyp1632	610101096	001	0
ttyp1633	610101092	001	0
ttyp1634	610101104	001	0
ttyp1635	610101104	001	0
ttyp1636	610101059	001	0
ttyp1637	610101060	001	0
ttyp1638	610101114	001	0
ttyp1642	610101114	001	0
ttyp1643	610101010	001	0
ttyp1645	610101034	001	0
ttyp1646	610101120	001	0
ttyp1647	610116000	001	0
ttyp1648	610125000	004	0
ttyp1649	610101082	001	0
ttyp1650	610101120	001	0
ttyp1651	610101100	001	0
ttyp1652	610101120	001	0
ttyp1654	610125019	004	0
ttyp1656	610125013	001	0
ttyp1657	610115009	004	0
ttyp1658	610101114	001	0
ttyp1659	610125006	001	0
ttyp1660	610116011	001	0
ttyp1661	610125007	001	0
ttyp1667	610124003	001	0
ttyp1668	610124005	001	0
ttyp1669	610101078	001	0
ttyp1673	610115007	003	0
ttyp1674	610126003	001	0
ttyp1675	610101147	001	0
ttyp3791	610901015	001	0
ttyp1677	610125010	001	0
ttyp1678	610125005	001	0
ttyp1679	610101063	001	0
ttyp1680	610125014	001	0
ttyp1599	611001015	001	0
ttyp1682	610125015	001	0
ttyp1684	610124012	001	0
ttyp1685	610115002	003	0
ttyp1686	610115008	001	0
ttyp1687	610115003	003	0
ttyp1693	610116018	001	0
ttyp1694	610116018	001	0
ttyp1695	610115015	001	0
ttyp1696	610116000	003	0
ttyp1697	610115004	001	0
ttyp1698	610116012	001	0
ttyp1699	610116000	003	0
ttyp1701	610116022	001	0
ttyp1702	610116029	001	0
ttyp1703	610116015	003	0
ttyp1706	610116013	001	0
ttyp1707	610116012	001	0
ttyp1708	610116022	001	0
ttyp1711	610116014	001	0
ttyp1712	610126004	001	0
ttyp1224	610101125	001	0
ttyp1714	610128008	003	0
ttyp1715	610128008	003	0
ttyp1717	610128008	003	0
ttyp1718	610125003	001	0
ttyp1208	610101092	001	0
ttyp1720	610125019	001	0
ttyp1207	610101089	001	0
ttyp1722	610125019	001	0
ttyp1723	610125019	001	0
ttyp1724	610126007	001	0
ttyp1725	610115014	001	0
ttyp1727	610125009	001	0
ttyp1729	610124007	001	0
ttyp1730	610124004	001	0
ttyp1731	610124008	001	0
ttyp1732	610124009	001	0
ttyp1733	610124010	001	0
ttyp1734	610124017	001	0
ttyp1154	610101090	001	0
ttyp1142	610101090	001	0
ttyp1737	610115000	001	0
ttyp1738	610115000	001	0
ttyp1739	610101095	001	0
ttyp1741	610101016	001	0
ttyp1742	610101901	901	0
ttyp1743	610101901	001	0
ttyp1748	610126901	001	0
ttyp1602	610101028	001	0
ttyp4514	610522002	001	0
ttyp1772	610201001	001	0
ttyp1773	610201001	001	0
ttyp1774	610201001	001	0
ttyp1775	610201001	001	0
ttyp1776	610201002	001	0
ttyp1777	610201002	001	0
ttyp1780	610126002	001	0
ttyp1785	610101072	001	0
ttyp1779	610721021	001	0
ttyp1778	610721021	001	0
ttyp1790	610201009	001	0
ttyp1791	610201009	001	0
ttyp1793	610201009	001	0
ttyp1796	610201011	001	0
ttyp1797	610201011	001	0
ttyp1800	610201013	001	0
ttyp1801	610201013	001	0
ttyp1802	610201013	001	0
ttyp1803	610201014	001	0
ttyp1804	610201014	001	0
ttyp1809	610221002	001	0
ttyp3115	610501014	001	0
ttyp1820	610222002	001	0
ttyp1822	610201901	901	0
ttyp1828	610401901	901	0
ttyp1829	610401901	901	0
ttyp1830	610401901	901	0
ttyp1844	610401602	001	0
ttyp3804	610323010	001	0
ttyp1846	610401602	001	0
ttyp1847	610401013	001	0
ttyp1848	610401013	001	0
ttyp1849	610401013	001	0
ttyp1850	610401011	001	0
ttyp1851	610401011	001	0
ttyp1852	610401011	001	0
ttyp1854	610401015	001	0
ttyp1855	610401010	001	0
ttyp1864	610401012	001	0
ttyp1871	610401008	001	0
ttyp1872	610401008	001	0
ttyp1873	610401007	001	0
ttyp1881	610401003	001	0
ttyp1882	610401003	001	0
ttyp1884	610401005	001	0
ttyp1885	610401005	001	0
ttyp1886	610401601	001	0
ttyp1888	610401014	001	0
ttyp1889	610401014	001	0
ttyp1891	610401020	001	0
ttyp1892	610401017	001	0
ttyp1893	610401017	001	0
ttyp1894	610401017	001	0
ttyp1895	610401009	001	0
ttyp1896	610401009	001	0
ttyp1897	610401023	001	0
ttyp1898	610401023	001	0
ttyp1899	610401023	001	0
ttyp1905	610401604	001	0
ttyp1907	610401016	001	0
ttyp1909	610401605	001	0
ttyp1911	610401605	001	0
ttyp1914	610401018	001	0
ttyp1915	610401018	001	0
ttyp1916	610401018	001	0
ttyp1919	610481602	001	0
ttyp1920	610481008	001	0
ttyp1921	610481009	001	0
ttyp1923	610481005	001	0
ttyp1926	610481006	001	0
ttyp1927	610481007	001	0
ttyp1932	610481002	001	0
ttyp1934	610481003	001	0
ttyp1936	610481004	001	0
ttyp1937	610422007	001	0
ttyp1938	610422004	001	0
ttyp1939	610422009	001	0
ttyp1940	610422010	001	0
ttyp1941	610422011	001	0
ttyp1945	610422014	001	0
ttyp1946	610422013	001	0
ttyp1807	610425003	001	0
ttyp3811	610301018	001	0
ttyp1959	610422006	001	0
ttyp1960	610422002	001	0
ttyp1963	610422003	001	0
ttyp1964	610423006	001	0
ttyp1975	610423004	001	0
ttyp1976	610423004	001	0
ttyp1977	610423004	001	0
ttyp1983	610424004	001	0
ttyp1984	610424006	001	0
ttyp1985	610424006	001	0
ttyp1986	610424007	001	0
ttyp1987	610424008	001	0
ttyp1989	610424010	001	0
ttyp1990	610424012	001	0
ttyp1991	610424013	001	0
ttyp1992	610424014	001	0
ttyp1998	610424601	001	0
ttyp2000	610424005	001	0
ttyp2001	610424019	001	0
ttyp2002	610424019	001	0
ttyp2003	610424002	001	0
ttyp2004	610424002	001	0
ttyp2005	610424002	001	0
ttyp2006	610424003	001	0
ttyp2008	610425003	001	0
ttyp2009	610425006	001	0
ttyp2010	610425007	001	0
ttyp2016	610425601	001	0
ttyp2017	610425601	001	0
ttyp2026	610425602	001	0
ttyp2027	610425002	001	0
ttyp2028	610425002	001	0
ttyp2029	610425005	001	0
ttyp2030	610425004	001	0
ttyp2032	610426005	001	0
ttyp2033	610426007	001	0
ttyp2035	610426008	001	0
ttyp2036	610426008	001	0
ttyp2037	610426008	001	0
ttyp2038	610426008	001	0
ttyp2039	610426001	001	0
ttyp2040	610426001	001	0
ttyp2041	610426002	001	0
ttyp2042	610426006	001	0
ttyp2043	610426003	001	0
ttyp2044	610426004	001	0
ttyp2045	610427007	001	0
ttyp2046	610427006	001	0
ttyp2053	610427001	001	0
ttyp2054	610427001	001	0
ttyp2055	610427001	001	0
ttyp2056	610427003	001	0
ttyp2057	610427002	001	0
ttyp2058	610427004	001	0
ttyp2059	610427005	001	0
ttyp1782	610425002	001	0
ttyp1781	610728011	001	0
ttyp2072	610428002	001	0
ttyp2073	610428002	001	0
ttyp2074	610428003	001	0
ttyp2075	610428601	001	0
ttyp2076	610428004	001	0
ttyp2078	610429014	001	0
ttyp2081	610429006	001	0
ttyp2082	610429007	001	0
ttyp2084	610429008	001	0
ttyp2085	610429001	001	0
ttyp2086	610429002	001	0
ttyp2087	610429003	001	0
ttyp2088	610429004	001	0
ttyp2089	610429005	001	0
ttyp2095	610430002	001	0
ttyp2096	610430003	001	0
ttyp2097	610430004	001	0
ttyp2098	610430005	001	0
ttyp2119	610431006	001	0
ttyp2120	610431006	001	0
ttyp2121	610431003	001	0
ttyp2122	610431003	001	0
ttyp2123	610431004	001	0
ttyp2124	610431004	001	0
ttyp2397	610823001	001	0
ttyp2131	610524007	001	0
ttyp2132	610524007	001	0
ttyp2133	610524007	001	0
ttyp2135	610524006	001	0
ttyp2136	610524006	001	0
ttyp2137	610524008	001	0
ttyp2138	610524008	001	0
ttyp2139	610524009	001	0
ttyp2140	610524009	001	0
ttyp2141	610524010	001	0
ttyp2142	610524010	001	0
ttyp2143	610524011	001	0
ttyp2144	610524012	001	0
ttyp2145	610524013	001	0
ttyp2146	610524013	001	0
ttyp2147	610524014	001	0
ttyp2148	610524014	001	0
ttyp2149	610524015	001	0
ttyp2156	610525003	001	0
ttyp2157	610525002	001	0
ttyp2158	610525002	001	0
ttyp2159	610525004	001	0
ttyp2160	610525004	001	0
ttyp2161	610525005	001	0
ttyp2162	610525005	001	0
ttyp2163	610525006	001	0
ttyp2164	610525006	001	0
ttyp2165	610525006	001	0
ttyp2166	610525009	001	0
ttyp2167	610525009	001	0
ttyp2168	610525010	001	0
ttyp2169	610525010	001	0
ttyp2170	610525011	001	0
ttyp2171	610523001	001	0
ttyp2172	610523001	001	0
ttyp2173	610523001	001	0
ttyp2174	610523003	001	0
ttyp2175	610523003	001	0
ttyp2176	610523004	001	0
ttyp2177	610523004	001	0
ttyp2178	610523005	001	0
ttyp2179	610523005	001	0
ttyp2180	610523006	001	0
ttyp2181	610523006	001	0
ttyp2182	610523007	001	0
ttyp2183	610523007	001	0
ttyp2184	610523008	001	0
ttyp2185	610523008	001	0
ttyp2186	610523009	001	0
ttyp2187	610523009	001	0
ttyp2188	610523010	001	0
ttyp2189	610523010	001	0
ttyp2190	610523011	001	0
ttyp2191	610523011	001	0
ttyp2192	610523012	001	0
ttyp2193	610523012	001	0
ttyp2194	610523013	001	0
ttyp2195	610523013	001	0
ttyp2196	610523014	001	0
ttyp2197	610523014	001	0
ttyp2198	610526012	001	0
ttyp2199	610526012	001	0
ttyp2200	610526018	001	0
ttyp2201	610526018	001	0
ttyp2202	610526003	001	0
ttyp2203	610526003	001	0
ttyp2204	610526003	001	0
ttyp2205	610526003	001	0
ttyp2206	610526005	001	0
ttyp2207	610526005	001	0
ttyp2208	610526008	001	0
ttyp2209	610526008	001	0
ttyp2210	610526008	001	0
ttyp2211	610526007	001	0
ttyp2212	610526007	001	0
ttyp2217	610526016	001	0
ttyp2218	610526016	001	0
ttyp2219	610526017	001	0
ttyp2220	610526017	001	0
ttyp2221	610526015	001	0
ttyp2222	610526015	001	0
ttyp2223	610526014	001	0
ttyp2224	610526014	001	0
ttyp2225	610526004	001	0
ttyp2226	610526004	001	0
ttyp2227	610526004	001	0
ttyp2228	610526009	001	0
ttyp2229	610526013	001	0
ttyp2230	610526006	001	0
ttyp2231	610526006	001	0
ttyp2232	610526010	001	0
ttyp2233	610526010	001	0
ttyp2234	610528014	001	0
ttyp2235	610528005	001	0
ttyp2236	610528005	001	0
ttyp2237	610528015	001	0
ttyp2238	610528023	001	0
ttyp2239	610528012	001	0
ttyp2240	610528013	001	0
ttyp2241	610528009	001	0
ttyp2242	610528019	001	0
ttyp2243	610528011	001	0
ttyp2244	610528018	001	0
ttyp2246	610528003	001	0
ttyp2247	610528016	001	0
ttyp2249	610528010	001	0
ttyp2256	610528007	001	0
ttyp2257	610528002	001	0
ttyp2258	610528002	001	0
ttyp2259	610528008	001	0
ttyp2260	610528008	001	0
ttyp2261	610521002	001	0
ttyp2262	610521002	001	0
ttyp2264	610521003	001	0
ttyp2266	610521003	001	0
ttyp2267	610521003	001	0
ttyp2271	610521005	001	0
ttyp2272	610521005	001	0
ttyp2273	610521006	001	0
ttyp2274	610521006	001	0
ttyp2275	610521007	001	0
ttyp2276	610521007	001	0
ttyp2278	610521010	001	0
ttyp2279	610521011	001	0
ttyp2280	610521012	001	0
ttyp2281	610521013	001	0
ttyp2283	610582010	001	0
ttyp2285	610582004	001	0
ttyp2286	610582004	001	0
ttyp2289	610582003	001	0
ttyp2290	610582003	001	0
ttyp2291	610582003	001	0
ttyp2296	610582009	001	0
ttyp2297	610582009	001	0
ttyp2298	610582005	001	0
ttyp2299	610582005	001	0
ttyp2300	610582006	001	0
ttyp2301	610582006	001	0
ttyp2302	610582012	001	0
ttyp2303	610582012	001	0
ttyp4458	610327001	001	0
ttyp2306	610501005	001	0
ttyp2307	610501005	001	0
ttyp2308	610501006	001	0
ttyp2309	610501006	001	0
ttyp2310	610501007	001	0
ttyp2311	610501007	001	0
ttyp2312	610501008	001	0
ttyp2313	610501008	001	0
ttyp2314	610501009	001	0
ttyp2315	610501009	001	0
ttyp2316	610501010	001	0
ttyp2317	610501010	001	0
ttyp2320	610501012	001	0
ttyp2324	610501015	001	0
ttyp2325	610501015	001	0
ttyp2326	610501016	001	0
ttyp2327	610501016	001	0
ttyp2328	610501017	001	0
ttyp2329	610501017	001	0
ttyp2330	610501026	001	0
ttyp2338	610527004	001	0
ttyp2339	610527004	001	0
ttyp2340	610527003	001	0
ttyp2341	610527003	001	0
ttyp2342	610527007	001	0
ttyp2343	610527007	001	0
ttyp2344	610527002	001	0
ttyp2345	610527002	001	0
ttyp2346	610527002	001	0
ttyp2350	610522003	001	0
ttyp2351	610522003	001	0
ttyp2352	610522002	001	0
ttyp2353	610522002	001	0
ttyp2354	610581008	001	0
ttyp2355	610581004	001	0
ttyp2357	610581004	001	0
ttyp2358	610581003	001	0
ttyp2359	610581003	001	0
ttyp2360	610581003	001	0
ttyp2362	610581003	001	0
ttyp2363	610581011	001	0
ttyp2364	610581007	001	0
ttyp2365	610581007	001	0
ttyp2366	610581005	001	0
ttyp2367	610581005	001	0
ttyp2368	610581012	001	0
ttyp2369	610581012	001	0
ttyp2370	610581013	001	0
ttyp2371	610581013	001	0
ttyp2374	610581010	001	0
ttyp2375	610581010	001	0
ttyp2376	610581002	001	0
ttyp2377	610581002	001	0
ttyp2378	610581006	001	0
ttyp2379	610581006	001	0
ttyp2380	610581009	001	0
ttyp2413	610501901	001	0
ttyp2414	610501901	001	0
ttyp2478	610522901	001	0
ttyp2487	610526901	001	0
ttyp3805	610424010	001	0
ttyp2505	610601901	001	0
ttyp2520	610601004	001	0
ttyp2521	610601004	001	0
ttyp2522	610601005	001	0
ttyp2523	610601005	001	0
ttyp2524	610601005	001	0
ttyp2525	610601006	001	0
ttyp2526	610601006	001	0
ttyp2527	610601007	001	0
ttyp2528	610601007	001	0
ttyp2530	610601008	001	0
ttyp2531	610601009	001	0
ttyp2532	610601009	001	0
ttyp2533	610601010	001	0
ttyp2535	610601011	001	0
ttyp2537	610601012	001	0
ttyp2538	610601012	001	0
ttyp2539	610601013	001	0
ttyp2542	610601014	001	0
ttyp2546	610601016	001	0
ttyp2547	610601018	001	0
ttyp2548	610601019	001	0
ttyp2549	610601020	001	0
ttyp2550	610601022	001	0
ttyp2554	610626001	001	0
ttyp2558	610626001	001	0
ttyp2559	610626002	001	0
ttyp2561	610626005	001	0
ttyp2567	610625002	001	0
ttyp2569	610625003	001	0
ttyp2570	610625004	001	0
ttyp2575	610624002	001	0
ttyp2576	610624003	001	0
ttyp2577	610624004	001	0
ttyp2578	610624005	001	0
ttyp2581	610624007	001	0
ttyp2582	610624008	001	0
ttyp1050	610221002	001	0
ttyp2584	610624010	001	0
ttyp2588	610623001	001	0
ttyp2589	610623001	001	0
ttyp2590	610623002	001	0
ttyp2591	610623002	001	0
ttyp1017	610101047	001	0
ttyp1160	610701901	001	0
ttyp2597	610623004	001	0
ttyp2598	610623005	001	0
ttyp2599	610623006	001	0
ttyp2600	610623007	001	0
ttyp2601	610623008	001	0
ttyp2603	610621001	001	0
ttyp2604	610621001	001	0
ttyp2605	610621002	001	0
ttyp2606	610621002	001	0
ttyp2610	610621004	001	0
ttyp2611	610621004	001	0
ttyp2612	610621005	001	0
ttyp2613	610621006	001	0
ttyp2616	610622001	001	0
ttyp2617	610622002	001	0
ttyp2618	610622003	001	0
ttyp2621	610622005	001	0
ttyp2622	610622005	001	0
ttyp2623	610622006	001	0
ttyp2630	610632002	001	0
ttyp2631	610632002	001	0
ttyp2633	610632003	001	0
ttyp2634	610632003	001	0
ttyp2635	610632004	001	0
ttyp2636	610632005	001	0
ttyp2637	610632005	001	0
ttyp2638	610632005	001	0
ttyp2639	610632006	001	0
ttyp2643	610629002	001	0
ttyp2648	610629004	001	0
ttyp2649	610629005	001	0
ttyp2650	610629006	001	0
ttyp2651	610629006	001	0
ttyp2652	610629008	001	0
ttyp2653	610629010	001	0
ttyp2654	610629011	001	0
ttyp2655	610629012	001	0
ttyp1902	610323007	001	0
ttyp1901	610323007	001	0
ttyp2661	610628002	001	0
ttyp2662	610628003	001	0
ttyp1845	610301013	001	0
ttyp2664	610628004	001	0
ttyp2665	610628005	001	0
ttyp2666	610628006	001	0
ttyp2667	610628007	001	0
